Ticker,ETF_Ticker,ETF_Name,Category,Expense_Ratio,Weightage
FFIV,MGMT,Ballast Small/Mid Cap ETF,Mid Cap Blend Equities,1.1,2.28
FFIV,FITE,SPDR S&P Kensho Future Security ETF,Technology Equities,0.45,1.72
FFIV,ULVM,VictoryShares USAA MSCI USA Value Momentum ETF,Large Cap Value Equities,0.2,0.87
FFIV,IUSS,Invesco RAFI Strategic US Small Company ETF,Small Cap Blend Equities,0.23,0.28
FDX,ACSI,American Customer Satisfaction ETF,Large Cap Growth Equities,0.66,4.2
FDX,VSL,Volshares Large Cap ETF,Large Cap Blend Equities,0.65,4.11
FDX,IYT,iShares US Transportation ETF,Transportation Equities,0.42,3.9
FDX,FTXR,First Trust Nasdaq Transportation ETF,Industrials Equities,0.6,3.39
FDX,VIS,Vanguard Industrials ETF,Industrials Equities,0.1,1.58
FDX,VALQ,American Century STOXX U.S. Quality Value ETF,Large Cap Blend Equities,0.29,1.49
FDX,FXR,First Trust Industrials/Producer Durables AlphaDEX Fund,Industrials Equities,0.64,1.34
FDX,VFVA,Vanguard U.S. Value Factor ETF,All Cap Equities,0.14,1.0
FDX,ACWF,iShares MSCI Global Multifactor ETF,Large Cap Blend Equities,0.35,0.95
FE,RYU,Invesco S&P 500® Equal Weight Utilities ETF,Utilities Equities,0.4,3.78
FE,DTN,WisdomTree US Dividend ex-Financials Fund,Large Cap Value Equities,0.38,1.86
FE,DVY,iShares Select Dividend ETF,All Cap Equities,0.39,1.52
F,FTXR,First Trust Nasdaq Transportation ETF,Industrials Equities,0.6,7.94
F,CARZ,First Trust NASDAQ Global Auto Index Fund,Consumer Discretionary Equities,0.7,5.43
F,LOUP,Innovator Loup Frontier Tech ETF,Global Equities,0.7,3.52
F,KARS,KraneShares Electric Vehicles & Future Mobility Index ETF,Large Cap Blend Equities,0.7,3.27
F,TADS,The Active Dividend Stock ETF,All Cap Equities,1.68,3.17
F,VLUE,iShares MSCI USA Value Factor ETF,Large Cap Value Equities,0.15,3.04
F,COWZ,Pacer US Cash Cows 100 ETF,All Cap Equities,0.49,3.01
F,IDRV,iShares Self-driving EV & Tech ETF,Large Cap Blend Equities,0.47,2.94
F,SPVU,Invesco S&P 500® Enhanced Value ETF,Large Cap Value Equities,0.13,2.83
F,RPV,Invesco S&P 500® Pure Value ETF,All Cap Equities,0.35,2.73
FOXA,IEME,iShares Evolved U.S. Media and Entertainment ETF,All Cap Equities,0.18,5.18
FOXA,EGIS,2nd Vote Society Defended ETF,All Cap Equities,0.75,3.17
FOXA,PBS,Invesco Dynamic Media ETF,All Cap Equities,0.63,2.91
GD,FEDX,Emles Federal Contractors ETF,All Cap Equities,0.6,8.87
GD,PPA,Invesco Aerospace & Defense ETF,Industrials Equities,0.61,4.93
GD,AMER,Emles Made in America ETF,All Cap Equities,0.49,4.83
GD,ITA,iShares U.S. Aerospace & Defense ETF,Industrials Equities,0.42,4.23
GD,XAR,SPDR S&P Aerospace & Defense ETF,Industrials Equities,0.35,4.04
GD,TPHD,Timothy Plan High Dividend Stock ETF,All Cap Equities,0.52,1.27
GD,TPHE,Timothy Plan High Dividend Stock Enhanced ETF,N/A,0.52,1.27
GD,VFLQ,Vanguard U.S. Liquidity Factor ETF,All Cap Equities,0.13,0.73
GPC,WBIG,WBI BullBear Yield 3000 ETF,Global Equities,1.14,4.27
GPC,SDOG,ALPS Sector Dividend Dogs ETF,Large Cap Value Equities,0.4,2.18
GPC,RNDV,US Equity Dividend Select ETF,Large Cap Blend Equities,0.5,1.74
GPC,RCD,Invesco S&P 500® Equal Weight Consumer Discretionary ETF,Consumer Discretionary Equities,0.4,1.71
GPC,TMDV,ProShares Russell U.S. Dividend Growers ETF,All Cap Equities,0.36,1.66
GPC,ESGS,Columbia Sustainable US Equity Income ETF,All Cap Equities,0.35,1.36
GPC,DEF,Invesco Defensive Equity ETF,Large Cap Growth Equities,0.53,1.11
GPC,DEUS,Xtrackers Russell US Multifactor ETF,All Cap Equities,0.17,0.5
GS,IAI,iShares U.S. Broker-Dealers & Securities Exchanges ETF,Financials Equities,0.41,19.58
GS,DIA,SPDR Dow Jones Industrial Average ETF Trust,Large Cap Growth Equities,0.16,7.28
GS,EGIS,2nd Vote Society Defended ETF,All Cap Equities,0.75,4.1
GS,TADS,The Active Dividend Stock ETF,All Cap Equities,1.68,3.77
GS,IEFN,iShares Evolved U.S. Financials ETF,Financials Equities,0.18,3.07
GS,IYG,iShares U.S. Financial Services ETF,Financials Equities,0.42,3.06
GS,XLF,Financial Select Sector SPDR Fund,Financials Equities,0.12,3.04
GS,IYF,iShares U.S. Financials ETF,Financials Equities,0.42,2.89
GS,VFH,Vanguard Financials ETF,Financials Equities,0.1,2.7
GS,REVS,Columbia Research Enhanced Value ETF,Large Cap Value Equities,0.19,2.51
HCA,IHF,iShares U.S. Healthcare Providers ETF,Health & Biotech Equities,0.42,4.14
HCA,BIBL,Inspire 100 ETF,Large Cap Growth Equities,0.35,2.33
HCA,IEHS,iShares Evolved U.S. Healthcare Staples ETF,Health & Biotech Equities,0.18,2.18
HCA,IVLC,Invesco US Large Cap Core ESG ETF,N/A,0.48,2.09
HCA,FXH,First Trust Health Care AlphaDEX Fund,Health & Biotech Equities,0.61,1.96
HCA,HKND,Humankind US Stock ETF,All Cap Equities,0.11,1.6
HCA,VFMO,Vanguard U.S. Momentum Factor ETF,All Cap Equities,0.13,1.01
HCA,VFLQ,Vanguard U.S. Liquidity Factor ETF,All Cap Equities,0.13,0.73
HPE,RNDV,US Equity Dividend Select ETF,Large Cap Blend Equities,0.5,3.25
HPE,SDOG,ALPS Sector Dividend Dogs ETF,Large Cap Value Equities,0.4,2.12
HPE,SPDV,AAM S&P 500 High Dividend Value ETF,Large Cap Value Equities,0.29,1.95
HPE,FXL,First Trust Technology AlphaDEX Fund,Technology Equities,0.61,1.6
HPE,RPV,Invesco S&P 500® Pure Value ETF,All Cap Equities,0.35,1.56
HPE,STLV,iShares Factors US Value Style ETF,All Cap Equities,0.25,1.44
HPE,FTA,First Trust Large Cap Value AlphaDEX Fund,Large Cap Value Equities,0.6,0.94
HPE,OMFL,Invesco Russell 1000 Dynamic Multifactor ETF,Large Cap Blend Equities,0.29,0.61
HPE,FAB,First Trust Multi Cap Value AlphaDEX Fund,All Cap Equities,0.7,0.46
HON,PPA,Invesco Aerospace & Defense ETF,Industrials Equities,0.61,5.38
HON,XLI,Industrial Select Sector SPDR Fund,Industrials Equities,0.12,4.85
HON,DIA,SPDR Dow Jones Industrial Average ETF Trust,Large Cap Growth Equities,0.16,4.11
HON,ROKT,SPDR S&P Kensho Final Frontiers ETF,Industrials Equities,0.45,4.05
HON,EGIS,2nd Vote Society Defended ETF,All Cap Equities,0.75,3.96
HON,VIS,Vanguard Industrials ETF,Industrials Equities,0.1,3.81
HON,FIDU,Fidelity MSCI Industrial Index ETF,Industrials Equities,0.08,3.68
HON,EDOW,First Trust Dow 30 Equal Weight ETF,Large Cap Blend Equities,0.5,3.27
HON,IYJ,iShares U.S. Industrials ETF,Industrials Equities,0.42,2.7
HON,EXI,iShares Global Industrials ETF,Industrials Equities,0.43,2.53
HPQ,PKW,Invesco BuyBack Achievers™ ETF,Large Cap Blend Equities,0.64,4.59
HPQ,PRNT,3D Printing ETF,Technology Equities,0.66,4.22
HPQ,ZIG,Acquirers Fund,Large Cap Blend Equities,1.85,3.74
HPQ,LSAT,Leadershares Alphafactor Tactical Focused ETF,Money Market,0.99,3.6
HPQ,SDEI,Sound Equity Income ETF,N/A,0.45,3.07
HPQ,TDV,ProShares S&P Technology Dividend Aristocrats ETF,Technology Equities,0.46,2.96
HPQ,RNDV,US Equity Dividend Select ETF,Large Cap Blend Equities,0.5,2.86
HPQ,RDVY,First Trust Rising Dividend Achievers ETF,Large Cap Blend Equities,0.5,2.15
HPQ,QVAL,Alpha Architect U.S. Quantitative Value ETF,All Cap Equities,0.49,2.12
HPQ,COWZ,Pacer US Cash Cows 100 ETF,All Cap Equities,0.49,2.05
IBM,TDIV,First Trust NASDAQ Technology Dividend Index Fund,Technology Equities,0.5,6.79
IBM,DJD,Invesco Dow Jones Industrial Average Dividend ETF,Large Cap Blend Equities,0.07,6.05
IBM,DEMZ,Democratic Large Cap Core ETF,Large Cap Blend Equities,0.45,4.32
IBM,WBIY,WBI Power Factor High Dividend ETF,All Cap Equities,0.7,4.08
IBM,GBDV,Global Beta Smart Income ETF,Large Cap Value Equities,0.29,3.93
IBM,AMOM,QRAFT AI-Enhanced U.S. Large Cap Momentum ETF,Large Cap Growth Equities,0.75,3.9
IBM,RNDV,US Equity Dividend Select ETF,Large Cap Blend Equities,0.5,3.57
IBM,FDL,First Trust Morningstar Dividend Leaders Index Fund,Large Cap Value Equities,0.45,3.45
IBM,SCHD,Schwab US Dividend Equity ETF,Large Cap Blend Equities,0.06,3.37
IBM,DHS,WisdomTree US High Dividend Fund,Large Cap Value Equities,0.38,3.07
ITW,XLI,Industrial Select Sector SPDR Fund,Industrials Equities,0.12,2.1
ITW,VIS,Vanguard Industrials ETF,Industrials Equities,0.1,1.74
ITW,FIDU,Fidelity MSCI Industrial Index ETF,Industrials Equities,0.08,1.74
ITW,NOBL,ProShares S&P 500 Dividend Aristocrats ETF,Large Cap Blend Equities,0.35,1.57
ITW,KNG,FT Cboe Vest S&P 500 Dividend Aristocrats Target Income ETF,Large Cap Blend Equities,0.75,1.57
ITW,TPHD,Timothy Plan High Dividend Stock ETF,All Cap Equities,0.52,1.47
ITW,TPHE,Timothy Plan High Dividend Stock Enhanced ETF,N/A,0.52,1.46
ITW,VFLQ,Vanguard U.S. Liquidity Factor ETF,All Cap Equities,0.13,1.14
ITW,TPLC,Timothy Plan Fund Timothy Plan US Large/Mid Cap Core Fund,Mid Cap Growth Equities,0.52,0.52
ITW,TPLE,Timothy Plan Us Large/Mid Cap Core Enhanced ETF,N/A,0.52,0.52
INTC,NVQ,QRAFT AI-Enhanced US Next Value ETF,All Cap Equities,0.75,7.86
INTC,TDIV,First Trust NASDAQ Technology Dividend Index Fund,Technology Equities,0.5,7.44
INTC,FTXL,First Trust Nasdaq Semiconductor ETF,Technology Equities,0.6,6.96
INTC,SOXQ,Invesco PHLX Semiconductor ETF,N/A,0.0,6.95
INTC,SOXX,iShares Semiconductor ETF,Technology Equities,0.43,6.89
INTC,AMOM,QRAFT AI-Enhanced U.S. Large Cap Momentum ETF,Large Cap Growth Equities,0.75,6.63
INTC,VLUE,iShares MSCI USA Value Factor ETF,Large Cap Value Equities,0.15,5.7
INTC,PKW,Invesco BuyBack Achievers™ ETF,Large Cap Blend Equities,0.64,4.45
INTC,SMH,VanEck Semiconductor ETF,Technology Equities,0.35,4.37
INTC,KOIN,Capital Link NextGen Protocol ETF,Technology Equities,0.95,3.86
IPG,EWCO,Invesco S&P 500 Equal Weight Communication Services ETF,Communications Equities,0.4,4.37
IPG,WLDR,Affinity World Leaders Equity ETF,Large Cap Blend Equities,0.67,2.07
IPG,FBCV,Fidelity Blue Chip Value ETF,Large Cap Blend Equities,0.59,1.93
IPG,PY,Principal Value ETF,All Cap Equities,0.15,1.89
IPG,DTN,WisdomTree US Dividend ex-Financials Fund,Large Cap Value Equities,0.38,1.71
IPG,DVY,iShares Select Dividend ETF,All Cap Equities,0.39,1.42
IPG,DON,WisdomTree U.S. MidCap Dividend Fund,Mid Cap Blend Equities,0.38,1.36
IPG,DEUS,Xtrackers Russell US Multifactor ETF,All Cap Equities,0.17,0.64
IPG,ONEO,SPDR Russell 1000 Momentum Focus ETF,All Cap Equities,0.2,0.52
IPGP,ROBO,ROBO Global Robotics & Automation Index ETF,Global Equities,0.95,1.51
JKHY,USMF,WisdomTree US Multifactor Fund,All Cap Equities,0.28,1.09
JCI,GRID,First Trust Nasdaq Clean Edge Smart GRID Infrastructure Index,Alternative Energy Equities,0.7,7.75
JCI,PKB,Invesco Dynamic Building & Construction ETF,Building & Construction ,0.6,4.94
JCI,XHB,SPDR S&P Homebuilders ETF,Building & Construction ,0.35,3.67
JCI,PVAL,Putnam Focused Large Cap Value ETF,All Cap Equities,0.55,3.25
JCI,SIMS,SPDR S&P Kensho Intelligent Structures ETF,Global Equities,0.45,2.74
JCI,JZRO,Janus Henderson Net Zero Transition Resources ETF,N/A,0.6,2.63
JCI,SXUS,Janus Henderson International Sustainable Equity ETF,All Cap Equities,0.6,2.61
JCI,NVQ,QRAFT AI-Enhanced US Next Value ETF,All Cap Equities,0.75,2.39
JCI,PLDR,Putnam Sustainable Leaders ETF,N/A,0.59,1.92
JCI,PFUT,Putnam Sustainable Future ETF,N/A,0.64,1.92
K,FTXG,First Trust Nasdaq Food & Beverage ETF,Consumer Staples Equities,0.6,3.85
K,RDIV,Invesco S&P Ultra Dividend Revenue ETF,All Cap Equities,0.39,3.43
K,DTN,WisdomTree US Dividend ex-Financials Fund,Large Cap Value Equities,0.38,1.35
K,RBUS,Nationwide Risk-Based U.S. Equity ETF,Large Cap Blend Equities,0.3,0.59
KIM,EWRE,Invesco S&P 500® Equal Weight Real Estate ETF,Real Estate,0.4,3.63
KIM,DDIV,First Trust Dorsey Wright Momentum & Dividend ETF,All Cap Equities,0.6,2.47
KIM,SPDV,AAM S&P 500 High Dividend Value ETF,Large Cap Value Equities,0.29,1.97
KIM,VBR,Vanguard Small Cap Value ETF,Small Cap Value Equities,0.07,0.41
KIM,USEQ,Invesco Russell 1000 Enhanced Equal Weight ETF,All Cap Equities,0.29,0.31
KIM,PBSM,Invesco PureBeta MSCI USA Small Cap ETF,Small Cap Growth Equities,0.06,0.26
KR,FTXD,First Trust Nasdaq Retail ETF,Consumer Discretionary Equities,0.6,4.45
KR,GBLO,Global Beta Low Beta ETF,Large Cap Blend Equities,0.29,4.44
KR,JHMS,John Hancock Multifactor Consumer Staples ETF,Consumer Staples Equities,0.4,3.52
KR,VSMV,VictoryShares US Multi-Factor Minimum Volatility ETF,Volatility Hedged Equity,0.35,3.04
KR,DVLU,First Trust Dorsey Wright Momentum & Value ETF,All Cap Equities,0.6,2.71
KR,LVHD,Legg Mason Low Volatility High Dividend ETF,Volatility Hedged Equity,0.27,2.69
KR,PSL,Invesco DWA Consumer Staples Momentum ETF,Consumer Staples Equities,0.6,2.48
KR,GENY,Principal Millennials ETF,Large Cap Growth Equities,0.45,2.28
KR,VALQ,American Century STOXX U.S. Quality Value ETF,Large Cap Blend Equities,0.29,1.98
KR,VDC,Vanguard Consumer Staples ETF,Consumer Staples Equities,0.1,1.56
LEN,ITB,iShares U.S. Home Construction ETF,Building & Construction ,0.41,12.96
LEN,XHB,SPDR S&P Homebuilders ETF,Building & Construction ,0.35,3.81
LEN,GK,AdvisorShares Gerber Kawasaki ETF,N/A,0.81,3.21
LEN,DVLU,First Trust Dorsey Wright Momentum & Value ETF,All Cap Equities,0.6,3.12
LEN,COWZ,Pacer US Cash Cows 100 ETF,All Cap Equities,0.49,1.96
LEN,MIDF,iShares MSCI USA Mid-Cap Multifactor ETF,Mid Cap Blend Equities,0.25,1.54
LEN,SPVM,Invesco S&P 500 Value with Momentum ETF,Large Cap Value Equities,0.39,1.48
LEN,NVQ,QRAFT AI-Enhanced US Next Value ETF,All Cap Equities,0.75,1.48
LEN,FXD,First Trust Consumer Discretionary AlphaDEX Fund,Consumer Discretionary Equities,0.63,1.43
LEN,FTA,First Trust Large Cap Value AlphaDEX Fund,Large Cap Value Equities,0.6,0.95
LKQ,ACTV,LeaderShares Activist Leaders ETF,Global Equities,0.75,3.05
LKQ,ONEO,SPDR Russell 1000 Momentum Focus ETF,All Cap Equities,0.2,0.45
LKQ,FSMD,Fidelity Small-Mid Multifactor ETF,Small Cap Growth Equities,0.29,0.33
LUMN,EWCO,Invesco S&P 500 Equal Weight Communication Services ETF,Communications Equities,0.4,5.1
LUMN,IYZ,iShares U.S. Telecommunications ETF,Communications Equities,0.42,3.73
LUMN,XTL,SPDR S&P Telecom ETF,Communications Equities,0.35,3.42
LUMN,DTN,WisdomTree US Dividend ex-Financials Fund,Large Cap Value Equities,0.38,3.24
LUMN,SKYY,First Trust Cloud Computing ETF,Technology Equities,0.6,3.1
LUMN,JHCS,John Hancock Multifactor Media & Communications ETF,Large Cap Growth Equities,0.4,2.65
LUMN,TDIV,First Trust NASDAQ Technology Dividend Index Fund,Technology Equities,0.5,2.25
LUMN,SDOG,ALPS Sector Dividend Dogs ETF,Large Cap Value Equities,0.4,2.24
LUMN,COWZ,Pacer US Cash Cows 100 ETF,All Cap Equities,0.49,2.22
LUMN,RPV,Invesco S&P 500® Pure Value ETF,All Cap Equities,0.35,1.97
MPC,CRAK,VanEck Oil Refiners ETF,Energy Equities,0.6,7.63
MPC,IEO,iShares U.S. Oil & Gas Exploration & Production ETF,Energy Equities,0.42,7.59
MPC,JHME,John Hancock Multifactor Energy ETF,Energy Equities,0.4,5.47
MPC,RDIV,Invesco S&P Ultra Dividend Revenue ETF,All Cap Equities,0.39,4.8
MPC,XLE,Energy Select Sector SPDR Fund,Energy Equities,0.12,4.3
MPC,PXE,Invesco Dynamic Energy Exploration & Production ETF,Energy Equities,0.63,4.2
MPC,IYE,iShares U.S. Energy ETF,Energy Equities,0.42,3.85
MPC,VDE,Vanguard Energy ETF,Energy Equities,0.1,3.61
MPC,FENY,Fidelity MSCI Energy Index ETF,Energy Equities,0.08,3.25
MPC,FTXN,First Trust Nasdaq Oil & Gas ETF,Energy Equities,0.6,2.8
MLM,PKB,Invesco Dynamic Building & Construction ETF,Building & Construction ,0.6,5.27
MLM,AMER,Emles Made in America ETF,All Cap Equities,0.49,3.8
MLM,RTM,Invesco S&P 500® Equal Weight Materials ETF,Materials,0.4,3.78
MLM,PAVE,Global X US Infrastructure Development ETF,Utilities Equities,0.47,2.67
MLM,JHMA,John Hancock Multifactor Materials ETF,Materials,0.4,2.58
MLM,SZNE,Pacer CFRA-Stovall Equal Weight Seasonal Rotation ETF,Large Cap Growth Equities,0.6,0.91
MKC,NIFE,Direxion Fallen Knives ETF,Small Cap Blend Equities,0.5,4.73
MKC,PSL,Invesco DWA Consumer Staples Momentum ETF,Consumer Staples Equities,0.6,2.76
MKC,TPHE,Timothy Plan High Dividend Stock Enhanced ETF,N/A,0.52,1.45
MKC,TPHD,Timothy Plan High Dividend Stock ETF,All Cap Equities,0.52,1.45
MKC,TPLC,Timothy Plan Fund Timothy Plan US Large/Mid Cap Core Fund,Mid Cap Growth Equities,0.52,0.51
MKC,TPLE,Timothy Plan Us Large/Mid Cap Core Enhanced ETF,N/A,0.52,0.51
MRK,FTXH,First Trust Nasdaq Pharmaceuticals ETF,Health & Biotech Equities,0.6,8.58
MRK,PJP,Invesco Dynamic Pharmaceuticals ETF,Health & Biotech Equities,0.58,6.53
MRK,IEIH,iShares Evolved U.S. Innovative Healthcare ETF,Health & Biotech Equities,0.18,6.22
MRK,DJD,Invesco Dow Jones Industrial Average Dividend ETF,Large Cap Blend Equities,0.07,5.75
MRK,PPH,VanEck Pharmaceutical ETF,Health & Biotech Equities,0.35,5.53
MRK,HART,IQ Healthy Hearts ETF,Health & Biotech Equities,0.45,5.47
MRK,IHE,iShares U.S. Pharmaceuticals ETF,Health & Biotech Equities,0.42,4.98
MRK,FDL,First Trust Morningstar Dividend Leaders Index Fund,Large Cap Value Equities,0.45,4.98
MRK,XPH,SPDR S&P Pharmaceuticals ETF,Health & Biotech Equities,0.35,4.83
MRK,VIRS,Pacer BioThreat Strategy ETF,Large Cap Growth Equities,0.7,4.8
MCHP,SOXX,iShares Semiconductor ETF,Technology Equities,0.43,3.71
MCHP,TDV,ProShares S&P Technology Dividend Aristocrats ETF,Technology Equities,0.46,2.9
MCHP,VPN,Global X Data Center REITs & Digital Infrastructure ETF,Technology Equities,0.5,2.37
MCHP,AMOM,QRAFT AI-Enhanced U.S. Large Cap Momentum ETF,Large Cap Growth Equities,0.75,2.31
MCHP,SPHB,Invesco S&P 500® High Beta ETF,Large Cap Blend Equities,0.25,1.24
MCHP,VOT,Vanguard Mid-Cap Growth ETF,Mid Cap Growth Equities,0.07,1.14
MRNA,BBH,VanEck Biotech ETF,Health & Biotech Equities,0.35,7.3
MRNA,IBB,iShares Biotechnology ETF,Health & Biotech Equities,0.45,5.47
MRNA,IBBQ,Invesco Nasdaq Biotechnology ETF,N/A,0.0,5.39
MRNA,IPO,Renaissance IPO ETF,All Cap Equities,0.6,5.33
MRNA,IEIH,iShares Evolved U.S. Innovative Healthcare ETF,Health & Biotech Equities,0.18,5.11
MRNA,CBTG,Cabot Growth ETF,N/A,0.75,4.84
MRNA,GERM,ETFMG Treatments Testing and Advancements ETF,All Cap Equities,0.68,4.54
MRNA,IDNA,iShares Genomics Immunology and Healthcare ETF Genomics Immunology and Healthcare Fund,Health & Biotech Equities,0.47,4.36
MRNA,AMOM,QRAFT AI-Enhanced U.S. Large Cap Momentum ETF,Large Cap Growth Equities,0.75,3.18
MRNA,HELX,Franklin Genomic Advancements ETF,Health & Biotech Equities,0.5,2.97
MPWR,PTF,Invesco DWA Technology Momentum ETF,Technology Equities,0.6,3.9
MPWR,IVDG,Invesco Focused Discovery Growth ETF,N/A,0.59,3.81
MPWR,IDAT,iShares Cloud 5G and Tech ETF,N/A,0.47,3.42
MPWR,BFTR,Future Innovators ETF,Small Cap Growth Equities,0.8,2.92
MPWR,DWEQ,AdvisorShares Dorsey Wright Alpha Equal Weight ETF,Large Cap Growth Equities,0.96,2.64
MPWR,RPG,Invesco S&P 500® Pure Growth ETF,Large Cap Growth Equities,0.35,2.57
MPWR,PDP,Invesco DWA Momentum ETF,Large Cap Growth Equities,0.62,1.98
MPWR,MIDF,iShares MSCI USA Mid-Cap Multifactor ETF,Mid Cap Blend Equities,0.25,1.81
MPWR,FXL,First Trust Technology AlphaDEX Fund,Technology Equities,0.61,1.61
MPWR,BTEK,Future Tech ETF,Technology Equities,0.88,1.57
MSI,IGN,iShares North American Tech-Multimedia Networking ETF,Communications Equities,0.43,7.94
MSI,VNMC,Natixis Vaughan Nelson Mid Cap ETF,Mid Cap Blend Equities,0.85,4.61
MSI,PWC,Invesco Dynamic Market ETF,All Cap Equities,0.6,4.01
MSI,IYZ,iShares U.S. Telecommunications ETF,Communications Equities,0.42,3.47
MSI,NDVG,Nuveen Dividend Growth ETF,N/A,0.64,3.02
MSI,XTL,SPDR S&P Telecom ETF,Communications Equities,0.35,3.0
MSI,IVDG,Invesco Focused Discovery Growth ETF,N/A,0.59,2.57
MSI,VOE,Vanguard Mid-Cap Value ETF,Mid Cap Value Equities,0.07,1.23
MSI,ACWV,iShares MSCI Global Min Vol Factor ETF,Large Cap Blend Equities,0.2,0.97
MSI,IWS,iShares Russell Mid-Cap Value ETF,Mid Cap Value Equities,0.23,0.55
NFLX,FNGS,MicroSectors FANG+ ETN,Large Cap Growth Equities,0.58,9.18
NFLX,VPOP,Simplify Volt Pop Culture Disruption ETF,Technology Equities,0.95,8.22
NFLX,JHCS,John Hancock Multifactor Media & Communications ETF,Large Cap Growth Equities,0.4,7.15
NFLX,SUBZ,Roundhill Streaming Services & Technology ETF,Technology Equities,0.75,6.31
NFLX,VIRS,Pacer BioThreat Strategy ETF,Large Cap Growth Equities,0.7,5.93
NFLX,PBS,Invesco Dynamic Media ETF,All Cap Equities,0.63,5.68
NFLX,FDN,First Trust Dow Jones Internet Index Fund,Large Cap Growth Equities,0.51,5.12
NFLX,XLC,Communication Services Select Sector SPDR Fund,Large Cap Growth Equities,0.12,5.11
NFLX,IXP,iShares Global Comm Services ETF,Large Cap Growth Equities,0.43,5.06
NFLX,MMLG,First Trust Multi-Manager Large Growth ETF,Large Cap Growth Equities,0.85,5.01
NLSN,ACTV,LeaderShares Activist Leaders ETF,Global Equities,0.75,3.11
NTRS,KBWB,Invesco KBW Bank ETF,Financials Equities,0.35,3.83
NRG,FXU,First Trust Utilities AlphaDEX Fund,Utilities Equities,0.62,3.42
NRG,PUI,Invesco DWA Utilities Momentum ETF,Utilities Equities,0.6,3.17
NXPI,KARS,KraneShares Electric Vehicles & Future Mobility Index ETF,Large Cap Blend Equities,0.7,4.61
NXPI,PSI,Invesco Dynamic Semiconductors ETF,Technology Equities,0.56,4.31
NXPI,FTXL,First Trust Nasdaq Semiconductor ETF,Technology Equities,0.6,3.69
NXPI,SOXQ,Invesco PHLX Semiconductor ETF,N/A,0.0,3.68
NXPI,SOXX,iShares Semiconductor ETF,Technology Equities,0.43,3.65
NXPI,PVAL,Putnam Focused Large Cap Value ETF,All Cap Equities,0.55,3.47
NXPI,FIVG,Defiance Next Gen Connectivity ETF,Technology Equities,0.3,3.32
NXPI,AADR,AdvisorShares Dorsey Wright ADR ETF,Global Equities,1.1,2.87
NXPI,SMH,VanEck Semiconductor ETF,Technology Equities,0.35,2.76
NXPI,FPXE,First Trust IPOX Europe Equity Opportunities ETF,Europe Equities,0.7,2.75
OMC,EWCO,Invesco S&P 500 Equal Weight Communication Services ETF,Communications Equities,0.4,4.23
OMC,RDIV,Invesco S&P Ultra Dividend Revenue ETF,All Cap Equities,0.39,3.25
OMC,SDEI,Sound Equity Income ETF,N/A,0.45,3.05
OMC,JHCS,John Hancock Multifactor Media & Communications ETF,Large Cap Growth Equities,0.4,2.54
OMC,RNDV,US Equity Dividend Select ETF,Large Cap Blend Equities,0.5,2.13
OMC,WLDR,Affinity World Leaders Equity ETF,Large Cap Blend Equities,0.67,1.98
