Ticker,Year,Total_Revenue,Cost_of_Revenue,Gross_Profit,Operating_Expense,Operating_Income,Net_Non_Operating_Interest_Income_Expense,Other_Income_Expense,Pretax_Income,Tax_Provision
CNP,2020.0,7418000.0,4489000.0,2929000.0,1705000.0,1224000.0,-525000.0,-1564000.0,-865000.0,-274000.0
CNP,2019.0,12301000.0,9262000.0,3039000.0,1765000.0,1274000.0,-567000.0,222000.0,929000.0,138000.0
CNP,2018.0,10589000.0,8109000.0,2480000.0,1649000.0,831000.0,-420000.0,103000.0,514000.0,146000.0
CNP,2017.0,9614000.0,7115000.0,2499000.0,1427000.0,1072000.0,-390000.0,381000.0,1063000.0,-729000.0
CERN,2021.0,5707534.0,977765.0,4729769.0,4063409.0,666360.0,,-3050.0,663131.0,140872.0
CERN,2020.0,5505788.0,932941.0,4572847.0,3878803.0,694044.0,-179.0,297608.0,991473.0,211385.0
CERN,2019.0,5692598.0,1071041.0,4621557.0,4020888.0,600669.0,23758.0,30085.0,654512.0,125058.0
CERN,2018.0,5366325.0,937348.0,4428977.0,3654192.0,774785.0,26224.0,-158.0,800851.0,170792.0
CERN,2017.0,5142272.0,854091.0,4288181.0,3327710.0,960471.0,10921.0,-4263.0,967129.0,100151.0
CRL,2021.0,3426100.0,2138606.0,1287494.0,741512.0,545982.0,-95105.0,38618.0,489495.0,86295.0
CRL,2020.0,2923933.0,1850392.0,1073541.0,640812.0,432729.0,-85599.0,99984.0,447114.0,81808.0
CRL,2019.0,2621226.0,1662915.0,958311.0,607160.0,351151.0,-59360.0,12293.0,304084.0,50023.0
CRL,2018.0,2266096.0,1426029.0,840067.0,508684.0,331383.0,-62960.0,13258.0,281681.0,54463.0
CRL,2017.0,1857601.0,1155287.0,702314.0,414816.0,287498.0,-29087.0,38544.0,296955.0,171369.0
CHTR,2021.0,51094000.0,31269000.0,19825000.0,9474000.0,10351000.0,-3968000.0,-398000.0,5985000.0,1098000.0
CHTR,2020.0,48097000.0,29930000.0,18167000.0,9704000.0,8463000.0,-3848000.0,-313000.0,4302000.0,626000.0
CHTR,2019.0,45764000.0,29224000.0,16540000.0,9926000.0,6614000.0,-3797000.0,-386000.0,2431000.0,439000.0
CHTR,2018.0,43634000.0,27860000.0,15774000.0,10318000.0,5456000.0,-3540000.0,-230000.0,1686000.0,180000.0
CHTR,2017.0,41581000.0,26541000.0,15040000.0,10588000.0,4452000.0,-3090000.0,-334000.0,1028000.0,-9087000.0
CMG,2021.0,7194138.0,5569920.0,1624218.0,838229.0,785989.0,-597.0,-22456.0,762936.0,52468.0
CMG,2020.0,5984634.0,4943553.0,1041081.0,720340.0,320741.0,3617.0,-30577.0,293781.0,-61985.0
CMG,2019.0,5586369.0,4443879.0,1142490.0,675438.0,467052.0,14327.0,-23094.0,458285.0,108127.0
CMG,2018.0,4864985.0,3953993.0,910992.0,585985.0,325007.0,10068.0,-66639.0,268436.0,91883.0
CMG,2017.0,4476412.0,3720196.0,756216.0,472077.0,284139.0,4949.0,-13345.0,275743.0,99490.0
CHD,2021.0,5116700.0,2877000.0,2239700.0,1146400.0,1093300.0,-55500.0,6700.0,1044500.0,224900.0
CHD,2020.0,4895800.0,2681600.0,2214200.0,1184500.0,1029700.0,-61000.0,5100.0,973800.0,187900.0
CHD,2019.0,4357700.0,2373700.0,1984000.0,1143800.0,840200.0,-73600.0,7100.0,773700.0,157800.0
CHD,2018.0,4145900.0,2305100.0,1840800.0,1049100.0,791700.0,-79400.0,7200.0,719500.0,150900.0
CHD,2017.0,3776200.0,2046600.0,1729600.0,996900.0,732700.0,-52600.0,12600.0,692700.0,-50700.0
CINF,2021.0,9001000.0,,,,,,,3140000.0,615000.0
CINF,2020.0,7536000.0,,,,,,,1499000.0,283000.0
CINF,2019.0,7924000.0,,,,,,,2472000.0,475000.0
CINF,2018.0,5407000.0,,,,,,,251000.0,-36000.0
CINF,2017.0,5732000.0,,,,,,,730000.0,-315000.0
CSCO,2021.0,49818000.0,17924000.0,31894000.0,18175000.0,13719000.0,184000.0,-641000.0,13262000.0,2671000.0
CSCO,2021.0,49818000.0,17924000.0,31894000.0,18175000.0,13719000.0,184000.0,-641000.0,13262000.0,2671000.0
CSCO,2020.0,49301000.0,17618000.0,31683000.0,17582000.0,14101000.0,335000.0,-466000.0,13970000.0,2756000.0
CSCO,2019.0,51904000.0,19238000.0,32666000.0,18125000.0,14541000.0,449000.0,-419000.0,14571000.0,2950000.0
CSCO,2018.0,49330000.0,18724000.0,30606000.0,17939000.0,12667000.0,565000.0,-193000.0,13039000.0,12929000.0
CFG,2021.0,6633000.0,,,,,,,2864000.0,619000.0
CFG,2020.0,6905000.0,,,,,,,1298000.0,241000.0
CFG,2019.0,6485000.0,,,,,,,2251000.0,460000.0
CFG,2018.0,6123000.0,,,,,,,2183000.0,462000.0
CFG,2017.0,5707000.0,,,,,,,1912000.0,260000.0
CLX,2021.0,7231000.0,4282000.0,2949000.0,1976000.0,973000.0,-94000.0,-320000.0,559000.0,114000.0
CLX,2021.0,7341000.0,4142000.0,3199000.0,1974000.0,1225000.0,-94000.0,-231000.0,900000.0,181000.0
CLX,2020.0,6721000.0,3658000.0,3063000.0,1802000.0,1261000.0,-97000.0,21000.0,1185000.0,246000.0
CLX,2019.0,6214000.0,3486000.0,2728000.0,1621000.0,1107000.0,-94000.0,11000.0,1024000.0,204000.0
CLX,2018.0,6124000.0,3449000.0,2675000.0,1550000.0,1125000.0,-79000.0,8000.0,1054000.0,231000.0
CMS,2021.0,7285000.0,4400000.0,2885000.0,1504000.0,1381000.0,-554000.0,118000.0,945000.0,135000.0
CMS,2020.0,6680000.0,3911000.0,2769000.0,1407000.0,1362000.0,-550000.0,73000.0,885000.0,133000.0
CMS,2019.0,6845000.0,4281000.0,2564000.0,1325000.0,1239000.0,-512000.0,102000.0,829000.0,147000.0
CMS,2018.0,6873000.0,4475000.0,2398000.0,1236000.0,1162000.0,-447000.0,59000.0,774000.0,115000.0
CMS,2017.0,6583000.0,4080000.0,2503000.0,1165000.0,1338000.0,-426000.0,-26000.0,886000.0,424000.0
CTSH,2021.0,17914000.0,11236000.0,6678000.0,4081000.0,2597000.0,27000.0,-67000.0,2557000.0,683000.0
CTSH,2020.0,16652000.0,10671000.0,5981000.0,3652000.0,2329000.0,95000.0,-328000.0,2096000.0,704000.0
CTSH,2019.0,16783000.0,10634000.0,6149000.0,3479000.0,2670000.0,150000.0,-277000.0,2543000.0,643000.0
CTSH,2018.0,16125000.0,9838000.0,6287000.0,3486000.0,2801000.0,150000.0,-154000.0,2797000.0,698000.0
CTSH,2017.0,14810000.0,9152000.0,5658000.0,3177000.0,2481000.0,110000.0,64000.0,2655000.0,1153000.0
CMCSA,2021.0,113757000.0,38008000.0,75749000.0,55835000.0,19914000.0,-4205000.0,3916000.0,19624000.0,5333000.0
CMCSA,2020.0,103564000.0,33121000.0,70443000.0,52950000.0,17493000.0,-4588000.0,1160000.0,14065000.0,3364000.0
CMCSA,2019.0,108942000.0,34440000.0,74502000.0,53377000.0,21125000.0,-4567000.0,438000.0,16996000.0,3673000.0
CMCSA,2018.0,94507000.0,29692000.0,64815000.0,45806000.0,19009000.0,-3542000.0,-225000.0,15242000.0,3380000.0
CMCSA,2017.0,84526000.0,25384000.0,59142000.0,41155000.0,17987000.0,-3086000.0,421000.0,15322000.0,-7578000.0
CAG,2021.0,11159100.0,8116700.0,3042400.0,1412800.0,1629600.0,-400900.0,56800.0,1285500.0,176800.0
CAG,2021.0,11184700.0,8005500.0,3179200.0,1403000.0,1776200.0,-420400.0,54500.0,1410300.0,193800.0
CAG,2020.0,11054400.0,7984800.0,3069600.0,1622500.0,1447100.0,-487100.0,9900.0,969900.0,201300.0
CAG,2019.0,9538400.0,6885400.0,2653000.0,1473400.0,1179600.0,-391400.0,35100.0,823300.0,218800.0
CAG,2018.0,7938300.0,5586800.0,2351500.0,1318000.0,1033500.0,-158700.0,,874800.0,174600.0
ED,2021.0,13221000.0,5819000.0,7402000.0,4766000.0,2636000.0,-891000.0,-588000.0,1157000.0,101000.0
ED,2020.0,12246000.0,5097000.0,7149000.0,4495000.0,2654000.0,-1019000.0,-401000.0,1234000.0,90000.0
ED,2019.0,12574000.0,5808000.0,6766000.0,4090000.0,2676000.0,-991000.0,51000.0,1736000.0,296000.0
ED,2018.0,12337000.0,6100000.0,6237000.0,3704000.0,2533000.0,-819000.0,69000.0,1783000.0,401000.0
ED,2017.0,12033000.0,5928000.0,6105000.0,3496000.0,2609000.0,-729000.0,117000.0,1997000.0,472000.0
CPRT,2021.0,2692511.0,1349420.0,1343091.0,206665.0,1136426.0,-20247.0,5667.0,1121846.0,185351.0
CPRT,2021.0,2692511.0,1349420.0,1343091.0,206665.0,1136426.0,-20247.0,5667.0,1121846.0,185351.0
CPRT,2020.0,2205583.0,1197781.0,1007802.0,191703.0,816099.0,-18871.0,3611.0,800839.0,100932.0
CPRT,2019.0,2041957.0,1143615.0,898342.0,181867.0,716475.0,-17585.0,6061.0,704951.0,113258.0
CPRT,2018.0,1805695.0,1043329.0,762366.0,176890.0,585476.0,-19075.0,-3890.0,562511.0,144504.0
CTVA,2021.0,15383000.0,9100000.0,6283000.0,5027000.0,1256000.0,24000.0,751000.0,2031000.0,265000.0
CTVA,2020.0,14217000.0,8507000.0,5710000.0,4867000.0,843000.0,11000.0,-179000.0,675000.0,-81000.0
CTVA,2019.0,13846000.0,8575000.0,5271000.0,4687000.0,584000.0,-77000.0,-823000.0,-316000.0,-46000.0
CTVA,2018.0,14287000.0,8521000.0,5766000.0,4476000.0,1290000.0,-76000.0,-5768000.0,-4554000.0,408000.0
CTVA,2017.0,14240000.0,8402000.0,5838000.0,5650000.0,188000.0,-74000.0,-488000.0,-374000.0,-2943000.0
CTRA,2021.0,1681521.0,1016929.0,664592.0,176437.0,488155.0,-48493.0,-274.0,439388.0,88650.0
CTRA,2020.0,1466624.0,1035408.0,431216.0,135190.0,296026.0,-54124.0,-779.0,241123.0,40594.0
CTRA,2019.0,2066277.0,1057368.0,1008909.0,132193.0,876716.0,-54952.0,78460.0,900224.0,219154.0
CTRA,2018.0,2188148.0,1168054.0,1020094.0,233103.0,786991.0,-73201.0,-15653.0,698137.0,141094.0
CTRA,2017.0,1764219.0,1167818.0,596401.0,152799.0,443602.0,-82130.0,-589907.0,-228435.0,-328828.0
CSX,2021.0,11920000.0,6874000.0,5046000.0,,5046000.0,-714000.0,408000.0,4740000.0,1133000.0
CSX,2020.0,10583000.0,6221000.0,4362000.0,,4362000.0,-737000.0,2000.0,3627000.0,862000.0
CSX,2019.0,11937000.0,7063000.0,4874000.0,,4874000.0,-689000.0,131000.0,4316000.0,985000.0
CSX,2018.0,12250000.0,7477000.0,4773000.0,,4773000.0,-607000.0,138000.0,4304000.0,995000.0
CSX,2017.0,11408000.0,7635000.0,3773000.0,,3773000.0,-533000.0,-98000.0,3142000.0,-2329000.0
CVS,2021.0,285061000.0,234708000.0,50353000.0,36434000.0,13919000.0,-2573000.0,-1271000.0,10075000.0,2489000.0
CVS,2020.0,268706000.0,219660000.0,49046000.0,35135000.0,13911000.0,-2907000.0,-1234000.0,9770000.0,2569000.0
CVS,2019.0,256776000.0,211248000.0,45528000.0,33541000.0,11987000.0,-3035000.0,45000.0,8997000.0,2366000.0
CVS,2018.0,194579000.0,163041000.0,31538000.0,21368000.0,10170000.0,-2619000.0,-6145000.0,1406000.0,2002000.0
CVS,2017.0,184765000.0,156220000.0,28545000.0,19028000.0,9517000.0,-1041000.0,-208000.0,8268000.0,1637000.0
DHR,2021.0,28065000.0,11102000.0,16963000.0,10051000.0,6912000.0,-240000.0,383000.0,7055000.0,1255000.0
DHR,2020.0,22284000.0,9809000.0,12475000.0,8244000.0,4231000.0,-204000.0,468000.0,4495000.0,849000.0
DHR,2019.0,17911100.0,7927400.0,9983700.0,6714300.0,3269400.0,30400.0,5500.0,3305300.0,873000.0
DHR,2018.0,19893000.0,8785900.0,11107100.0,7703300.0,3403800.0,-148200.0,37200.0,3292800.0,641900.0
DHR,2017.0,18329700.0,8137200.0,10192500.0,7171300.0,3021200.0,-155200.0,72800.0,2938800.0,469000.0
DVA,2021.0,11580152.0,7969077.0,3611075.0,1844469.0,1766606.0,-273636.0,37955.0,1530925.0,314592.0
DVA,2020.0,11550604.0,7988613.0,3561991.0,1878019.0,1683972.0,-304111.0,-61599.0,1318262.0,313932.0
DVA,2019.0,11388479.0,7914485.0,3473994.0,1718464.0,1755530.0,-443824.0,-116267.0,1195439.0,279628.0
DVA,2018.0,11404851.0,8195513.0,3209338.0,1719189.0,1490149.0,-487435.0,45764.0,1048478.0,258400.0
DVA,2017.0,10876634.0,7640005.0,3236629.0,1616904.0,1619725.0,-430634.0,210695.0,1399786.0,323859.0
XRAY,2021.0,4245000.0,1906000.0,2339000.0,1710000.0,629000.0,-58000.0,-27000.0,544000.0,126000.0
XRAY,2020.0,3342000.0,1685000.0,1657000.0,1435000.0,222000.0,-47000.0,-235000.0,-60000.0,23000.0
XRAY,2019.0,4029200.0,1864100.0,2165100.0,1723500.0,441600.0,-27000.0,-69200.0,345400.0,82300.0
XRAY,2018.0,3986300.0,1918500.0,2067800.0,1719100.0,348700.0,-35200.0,-1271900.0,-958400.0,52500.0
XRAY,2017.0,3993400.0,1804900.0,2188500.0,1674700.0,513800.0,-35900.0,-2081400.0,-1603500.0,-53200.0
DXCM,2021.0,2319200.0,712200.0,1607000.0,1237800.0,369200.0,-97800.0,-1500.0,269900.0,-259400.0
DXCM,2020.0,1926700.0,646600.0,1280100.0,980600.0,299500.0,-68600.0,-5900.0,225000.0,-268600.0
DXCM,2019.0,1476000.0,544500.0,931500.0,789200.0,142300.0,-33900.0,-4200.0,104200.0,3100.0
DXCM,2018.0,1031600.0,367700.0,663900.0,850200.0,-186300.0,-20300.0,80100.0,-126500.0,600.0
DXCM,2017.0,718500.0,226400.0,492100.0,534600.0,-42500.0,-9500.0,3400.0,-48600.0,1600.0
DLR,2021.0,4379324.0,1733270.0,2646054.0,1868990.0,777064.0,-279710.0,291329.0,788683.0,72160.0
DLR,2020.0,3903609.0,1514116.0,2389493.0,1718823.0,670670.0,-312799.0,42906.0,400777.0,38047.0
DLR,2019.0,3209241.0,1192761.0,2016480.0,1388989.0,627491.0,-287057.0,270782.0,611216.0,11995.0
DLR,2018.0,3046478.0,1086581.0,1959897.0,1364783.0,595114.0,-318048.0,66133.0,343199.0,2084.0
DLR,2017.0,2457928.0,883630.0,1574298.0,1017963.0,556335.0,-254987.0,-37180.0,264168.0,7901.0
DISCA,2021.0,11890000.0,4682000.0,7208000.0,5157000.0,2051000.0,-634000.0,241000.0,1666000.0,242000.0
DISCA,2020.0,10671000.0,3860000.0,6811000.0,4081000.0,2730000.0,-638000.0,-364000.0,1728000.0,373000.0
DISCA,2019.0,11144000.0,3819000.0,7325000.0,4135000.0,3190000.0,-655000.0,-241000.0,2294000.0,81000.0
DISCA,2018.0,10553000.0,3935000.0,6618000.0,4018000.0,2600000.0,-714000.0,-864000.0,1022000.0,341000.0
DISCA,2017.0,6873000.0,2656000.0,4217000.0,2098000.0,2119000.0,-454000.0,-1802000.0,-137000.0,176000.0
DISH,2021.0,17991813.0,11736989.0,6254824.0,2776166.0,3478658.0,4204.0,10026.0,3492888.0,841056.0
DISH,2020.0,15493435.0,10033728.0,5459707.0,2520674.0,2939033.0,9760.0,-376582.0,2572211.0,698275.0
DISH,2019.0,12807684.0,9504751.0,3302933.0,1424057.0,1878876.0,53527.0,11524.0,1943927.0,451358.0
DISH,2018.0,13621302.0,10036056.0,3585246.0,1437625.0,2147621.0,29753.0,11801.0,2189175.0,533684.0
DISH,2017.0,14391375.0,10877379.0,3513996.0,1504618.0,2009378.0,-22166.0,-337125.0,1650087.0,-515320.0
DLTR,2021.0,25767800.0,17859600.0,7908200.0,5839000.0,2069200.0,-138300.0,,1930800.0,441100.0
DLTR,2021.0,25509300.0,17721000.0,7788300.0,5900400.0,1887900.0,-147300.0,-800.0,1739800.0,397900.0
DLTR,2020.0,23610800.0,16570100.0,7040700.0,5465500.0,1575200.0,-162100.0,-314400.0,1098700.0,271700.0
DLTR,2019.0,22823300.0,15875800.0,6947500.0,5160000.0,1787500.0,-370000.0,-2726500.0,-1309000.0,281800.0
DLTR,2018.0,22245500.0,15223600.0,7021900.0,5004300.0,2017600.0,-301800.0,-11800.0,1704000.0,-10300.0
DPZ,2021.0,4370727.0,2653422.0,1717305.0,915541.0,801764.0,-185163.0,,619101.0,112422.0
DPZ,2020.0,4117411.0,2522918.0,1594493.0,868851.0,725642.0,-170512.0,,555130.0,63834.0
DPZ,2019.0,3618774.0,2216275.0,1402499.0,773092.0,629407.0,-146770.0,,482637.0,81928.0
DPZ,2018.0,3432867.0,2130188.0,1302679.0,730990.0,571689.0,-143011.0,,428678.0,66706.0
DPZ,2017.0,2787979.0,1921988.0,865991.0,344759.0,521232.0,-121079.0,,400153.0,122248.0
DOW,2021.0,51310000.0,41548000.0,9762000.0,2865000.0,6897000.0,-725000.0,1671000.0,7843000.0,1945000.0
DOW,2020.0,38542000.0,33346000.0,5196000.0,2640000.0,2556000.0,-789000.0,304000.0,2071000.0,777000.0
DOW,2019.0,42951000.0,36657000.0,6294000.0,2774000.0,3520000.0,-852000.0,-3915000.0,-1247000.0,470000.0
DOW,2018.0,60278000.0,47705000.0,12573000.0,5004000.0,7569000.0,-1009000.0,-642000.0,5918000.0,1285000.0
DOW,2017.0,43730000.0,36350000.0,7380000.0,2998000.0,4382000.0,-848000.0,-3297000.0,237000.0,1524000.0
DUK,2021.0,24636000.0,12664000.0,11972000.0,6313000.0,5659000.0,-2191000.0,-662000.0,2806000.0,48000.0
DUK,2020.0,23868000.0,12299000.0,11569000.0,6042000.0,5527000.0,-2130000.0,-2558000.0,839000.0,-236000.0
DUK,2019.0,25079000.0,13519000.0,11560000.0,5855000.0,5705000.0,-2173000.0,565000.0,4097000.0,519000.0
DUK,2018.0,24521000.0,13991000.0,10530000.0,5354000.0,5176000.0,-2074000.0,-29000.0,3073000.0,448000.0
DUK,2017.0,23565000.0,12770000.0,10795000.0,4760000.0,6035000.0,-1973000.0,204000.0,4266000.0,1196000.0
DD,2021.0,22191000.0,14433000.0,7758000.0,5298000.0,2460000.0,-634000.0,-248000.0,1578000.0,61000.0
DD,2020.0,20397000.0,13522000.0,6875000.0,5214000.0,1661000.0,-757000.0,-3801000.0,-2897000.0,-23000.0
DD,2019.0,21512000.0,14056000.0,7456000.0,4668000.0,2788000.0,-613000.0,-2649000.0,-474000.0,140000.0
DD,2018.0,85977000.0,65333000.0,20644000.0,11672000.0,8972000.0,-1294000.0,-2185000.0,5493000.0,1489000.0
DD,2017.0,62484000.0,50414000.0,12070000.0,7144000.0,4926000.0,-935000.0,-2798000.0,1193000.0,-476000.0
EMN,2021.0,9968000.0,7501000.0,2467000.0,1005000.0,1462000.0,-201000.0,-683000.0,578000.0,57000.0
EMN,2020.0,8473000.0,6498000.0,1975000.0,880000.0,1095000.0,-210000.0,-355000.0,530000.0,41000.0
EMN,2019.0,9273000.0,7039000.0,2234000.0,925000.0,1309000.0,-218000.0,-189000.0,902000.0,140000.0
EMN,2018.0,10151000.0,7672000.0,2479000.0,956000.0,1523000.0,-235000.0,22000.0,1310000.0,226000.0
EMN,2017.0,9549000.0,7095000.0,2454000.0,914000.0,1540000.0,-241000.0,-10000.0,1289000.0,-99000.0
EBAY,2021.0,11662000.0,3180000.0,8482000.0,5511000.0,2971000.0,-1250000.0,,2728000.0,756000.0
EBAY,2020.0,10271000.0,2473000.0,7798000.0,5087000.0,2711000.0,-298000.0,1007000.0,3420000.0,878000.0
EBAY,2019.0,10800000.0,2508000.0,8292000.0,5971000.0,2321000.0,-191000.0,77000.0,2207000.0,415000.0
EBAY,2018.0,10746000.0,2382000.0,8364000.0,6142000.0,2222000.0,-150000.0,646000.0,2718000.0,190000.0
EBAY,2017.0,9567000.0,2222000.0,7345000.0,5080000.0,2265000.0,-115000.0,126000.0,2276000.0,3288000.0
EIX,2021.0,14731000.0,9044000.0,5687000.0,4040000.0,1647000.0,-916000.0,227000.0,959000.0,53000.0
EIX,2020.0,13578000.0,8541000.0,5037000.0,3936000.0,1101000.0,-882000.0,347000.0,566000.0,-305000.0
EIX,2019.0,12347000.0,7857000.0,4490000.0,2531000.0,1959000.0,-804000.0,-28000.0,1127000.0,-278000.0
EIX,2018.0,12657000.0,8203000.0,4454000.0,4928000.0,-474000.0,-710000.0,95000.0,-1089000.0,-739000.0
EIX,2017.0,12320000.0,7680000.0,4640000.0,2409000.0,2231000.0,-632000.0,-650000.0,949000.0,281000.0
EA,2021.0,6396000.0,1729000.0,4667000.0,3579000.0,1088000.0,-27000.0,,1044000.0,259000.0
EA,2021.0,5629000.0,1494000.0,4135000.0,3089000.0,1046000.0,-21000.0,-8000.0,1017000.0,180000.0
EA,2020.0,5537000.0,1369000.0,4168000.0,2718000.0,1450000.0,56000.0,2000.0,1508000.0,-1531000.0
EA,2019.0,4950000.0,1322000.0,3628000.0,2618000.0,1010000.0,43000.0,26000.0,1079000.0,60000.0
EA,2018.0,5150000.0,1277000.0,3873000.0,2439000.0,1434000.0,6000.0,9000.0,1449000.0,406000.0
EMR,2021.0,18236000.0,10673000.0,7563000.0,4479000.0,3084000.0,-154000.0,-18000.0,2912000.0,585000.0
EMR,2021.0,18236000.0,10673000.0,7563000.0,4479000.0,3084000.0,-154000.0,-18000.0,2912000.0,585000.0
EMR,2020.0,16785000.0,9776000.0,7009000.0,4238000.0,2771000.0,-156000.0,-280000.0,2335000.0,345000.0
EMR,2019.0,18372000.0,10557000.0,7815000.0,4695000.0,3120000.0,-174000.0,-87000.0,2859000.0,531000.0
EMR,2018.0,17408000.0,9948000.0,7460000.0,4469000.0,2991000.0,-159000.0,-165000.0,2667000.0,443000.0
ETR,2021.0,11390542.0,6600369.0,4790173.0,2778468.0,2011705.0,-330133.0,-498755.0,1182817.0,-83064.0
ETR,2020.0,10113636.0,5655422.0,4458214.0,2662396.0,1795818.0,-392845.0,-117826.0,1285147.0,-121506.0
ETR,2019.0,10878673.0,6699806.0,4178867.0,2498343.0,1680524.0,-194513.0,-397592.0,1088419.0,-169825.0
ETR,2018.0,11009452.0,7839136.0,3170316.0,2700951.0,469365.0,-643484.0,-152.0,-174271.0,-1036826.0
ETR,2017.0,11074481.0,7549751.0,3524730.0,2281318.0,1243412.0,-374146.0,98657.0,967923.0,542570.0
EFX,2021.0,4789100.0,1936200.0,2852900.0,1797700.0,1055200.0,-144000.0,-5800.0,905400.0,202300.0
EFX,2020.0,4127500.0,1737400.0,2390100.0,1713500.0,676600.0,-141600.0,150200.0,685200.0,159000.0
EFX,2019.0,3507600.0,1521700.0,1985900.0,2321300.0,-335400.0,-111700.0,14100.0,-433000.0,-40200.0
EFX,2018.0,3412100.0,1440400.0,1971700.0,1523700.0,448000.0,-103500.0,11800.0,356300.0,50000.0
EFX,2017.0,3362200.0,1210700.0,2151500.0,1326900.0,824600.0,-92800.0,14800.0,746600.0,148600.0
EQR,2021.0,2432302.0,936894.0,1495408.0,872056.0,623352.0,-301093.0,743834.0,1066093.0,1029.0
EQR,2020.0,2571705.0,916385.0,1655320.0,869137.0,786183.0,-368077.0,511013.0,929119.0,852.0
EQR,2019.0,2701075.0,908328.0,1792747.0,883840.0,908907.0,-398929.0,429460.0,939438.0,-2281.0
EQR,2018.0,2578434.0,879634.0,1698800.0,839538.0,859262.0,-409353.0,238841.0,688750.0,878.0
EQR,2017.0,2471406.0,826269.0,1645137.0,795973.0,849164.0,-386280.0,150178.0,613062.0,478.0
EL,2021.0,17045000.0,4066000.0,12979000.0,9739000.0,3240000.0,-129000.0,446000.0,3557000.0,512000.0
EL,2021.0,16215000.0,3834000.0,12381000.0,9371000.0,3010000.0,-122000.0,443000.0,3331000.0,456000.0
EL,2020.0,14294000.0,3552000.0,10742000.0,8637000.0,2105000.0,-113000.0,-946000.0,1046000.0,350000.0
EL,2019.0,14863000.0,3387000.0,11476000.0,8857000.0,2619000.0,-75000.0,-237000.0,2307000.0,513000.0
EL,2018.0,13683000.0,2844000.0,10839000.0,8556000.0,2283000.0,-72000.0,-231000.0,1980000.0,863000.0
RE,2021.0,10923507.0,,,,,,,1164953.0,152975.0
RE,2020.0,9485261.0,,,,,,,585349.0,71198.0
RE,2019.0,8231169.0,,,,,,,1098987.0,89526.0
RE,2018.0,7377206.0,,,,,,,-226471.0,-330023.0
RE,2017.0,6608071.0,,,,,,,405184.0,-63784.0
ES,2021.0,9615105.0,4943958.0,4671147.0,2695916.0,1975231.0,-566547.0,149613.0,1558297.0,365026.0
ES,2020.0,8904430.0,4468092.0,4436338.0,2447604.0,1988734.0,-538452.0,108590.0,1558872.0,346186.0
ES,2019.0,8526500.0,4403273.0,4123227.0,2293062.0,1830165.0,-533197.0,-106867.0,1190071.0,273499.0
ES,2018.0,8448200.0,4474182.0,3974018.0,2274089.0,1699929.0,-498805.0,128366.0,1329491.0,288972.0
ES,2017.0,7752000.0,3812418.0,3939582.0,2021380.0,1918202.0,-421755.0,78008.0,1574407.0,578892.0
EXPE,2021.0,7239000.0,1434000.0,5805000.0,6164000.0,-359000.0,-362000.0,-283000.0,-1004000.0,-233000.0
EXPE,2020.0,5199000.0,1680000.0,3519000.0,5046000.0,-1527000.0,-342000.0,-1282000.0,-3151000.0,-423000.0
EXPE,2019.0,12067000.0,2163000.0,9904000.0,8943000.0,961000.0,-114000.0,-72000.0,775000.0,203000.0
EXPE,2018.0,11223000.0,1965000.0,9258000.0,8475000.0,783000.0,-119000.0,-179000.0,485000.0,87000.0
EXPE,2017.0,10059844.0,1756531.0,8303313.0,7636025.0,667288.0,-147575.0,-102949.0,416764.0,45405.0
EXR,2021.0,1503469.0,390446.0,1113023.0,335052.0,777971.0,-116046.0,118411.0,780336.0,20127.0
EXR,2020.0,1356212.0,387109.0,969103.0,321038.0,648065.0,-157109.0,40436.0,531392.0,13810.0
EXR,2019.0,1308454.0,365426.0,943028.0,309275.0,633753.0,-183801.0,12479.0,462431.0,11308.0
EXR,2018.0,1196604.0,317402.0,879202.0,290306.0,588896.0,-177831.0,45259.0,456324.0,9244.0
EXR,2017.0,1105009.0,291147.0,813862.0,272257.0,541605.0,-151878.0,128120.0,517847.0,3625.0
FFIV,2021.0,2603416.0,493146.0,2110270.0,1716245.0,394025.0,,-7088.0,386937.0,55696.0
FFIV,2021.0,2603416.0,493146.0,2110270.0,1716245.0,394025.0,,-7088.0,386937.0,55696.0
FFIV,2020.0,2350822.0,407887.0,1942935.0,1542868.0,400067.0,,-3670.0,396397.0,88956.0
FFIV,2019.0,2242447.0,356577.0,1885870.0,1367407.0,518463.0,,22648.0,541111.0,113377.0
FFIV,2018.0,2161407.0,361481.0,1799926.0,1190601.0,609325.0,,-5565.0,603760.0,150071.0
FRT,2021.0,916583.0,307164.0,609419.0,314248.0,295171.0,-131814.0,91193.0,254550.0,
FRT,2020.0,835494.0,290162.0,545332.0,296707.0,248625.0,-134395.0,21658.0,135888.0,
FRT,2019.0,935788.0,298758.0,637030.0,282512.0,354518.0,-108357.0,114381.0,360542.0,
FRT,2018.0,915436.0,287870.0,627566.0,277845.0,349721.0,-109212.0,-3398.0,237111.0,
FRT,2017.0,857348.0,272729.0,584619.0,252331.0,332288.0,-99650.0,-12690.0,219948.0,
FIS,2021.0,13521000.0,8541000.0,4980000.0,3875000.0,1105000.0,-251000.0,-379000.0,475000.0,248000.0
FIS,2020.0,12552000.0,8348000.0,4204000.0,3516000.0,688000.0,-334000.0,-88000.0,266000.0,96000.0
FIS,2019.0,10333000.0,6610000.0,3723000.0,2667000.0,1056000.0,-337000.0,-306000.0,413000.0,100000.0
